
========> The following is the setup for this run:

2021_7_29_15_37_28_data_cifar10_arch_resnet34_init_kaimingn_GPUs_1_minib_128_opt_SGD+M_lr_0.1_lrpolicy_multistep_lr_ep_1

arch: resnet34
pretrained: False
resume: 
dataname: cifar10
datapath: ./data/cifar10/
workers: 20
batch_size: 128
init_policy: kaimingn
init_kaiming_mode: fan_in
init_kaiming_nonlinearity: relu
init_bias: zero
optimizer: SGD+M
epochs: 1
initial_epoch: 0
label_smoothing: 0.0
weight_decay: 0.0001
lr: 0.1
lr_policy: multistep_lr
warmup_length: 0
lr_gamma: 0.1
lr_steps: [80, 120]
lowest_lr: 0.001
scale_coslr: 1.02
exp_coslr: 1
normal_exp_scale: 1500
momentum: 0.9
nesterov: False
evaluate: False
print_freq_tr: 10
print_freq_ts: 10
config: cifar10_resnet34_train
logterminal: True
save_stages: False
gpu_idx: ['2']
local_rank: 0
channels_last: False
distributed: False
world_size: 1

=> Global rank of the current node is 0 and the process id is 37052.
=> There are 1 process(es) runing on GPU(s).
=> Visible GPU(s) are ['2'] for running 1 process(es).
=> Execute `nvidia-smi` on a differnt terminal to see used GPUs.
=> GPU 2 whose id is 0 is being used for training of the current process.

Files already downloaded and verified
=> The model, i.e., resnet34, is being replicated on 1 processes.

=> The model, i.e., resnet34, is being replicated on 1 processes.

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [  10/ 391] | Time(avg): 1.71 | Speed: (pics/sec):   748
Learning rate: 0.10000000 | Curr loss: 10.4968 | Avg loss: 8.2328 | Prec@1(avg) 7.97 % | Prec@5(avg) 40.86 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [  20/ 391] | Time(avg): 1.14 | Speed: (pics/sec):  1125
Learning rate: 0.10000000 | Curr loss: 10.5827 | Avg loss: 8.1365 | Prec@1(avg) 8.71 % | Prec@5(avg) 44.65 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [  30/ 391] | Time(avg): 0.94 | Speed: (pics/sec):  1364
Learning rate: 0.10000000 | Curr loss: 4.1562 | Avg loss: 7.4894 | Prec@1(avg) 9.38 % | Prec@5(avg) 47.24 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [  40/ 391] | Time(avg): 0.84 | Speed: (pics/sec):  1516
Learning rate: 0.10000000 | Curr loss: 2.4855 | Avg loss: 6.7337 | Prec@1(avg) 9.47 % | Prec@5(avg) 47.60 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [  50/ 391] | Time(avg): 0.79 | Speed: (pics/sec):  1629
Learning rate: 0.10000000 | Curr loss: 3.1838 | Avg loss: 6.1217 | Prec@1(avg) 9.45 % | Prec@5(avg) 48.19 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [  60/ 391] | Time(avg): 0.75 | Speed: (pics/sec):  1713
Learning rate: 0.10000000 | Curr loss: 2.9041 | Avg loss: 5.7318 | Prec@1(avg) 9.47 % | Prec@5(avg) 47.93 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [  70/ 391] | Time(avg): 0.72 | Speed: (pics/sec):  1780
Learning rate: 0.10000000 | Curr loss: 2.6392 | Avg loss: 5.3580 | Prec@1(avg) 9.71 % | Prec@5(avg) 48.00 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [  80/ 391] | Time(avg): 0.70 | Speed: (pics/sec):  1834
Learning rate: 0.10000000 | Curr loss: 2.3171 | Avg loss: 5.0107 | Prec@1(avg) 9.61 % | Prec@5(avg) 48.90 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [  90/ 391] | Time(avg): 0.70 | Speed: (pics/sec):  1818
Learning rate: 0.10000000 | Curr loss: 2.4236 | Avg loss: 4.7704 | Prec@1(avg) 9.64 % | Prec@5(avg) 49.24 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 100/ 391] | Time(avg): 0.70 | Speed: (pics/sec):  1822
Learning rate: 0.10000000 | Curr loss: 2.2785 | Avg loss: 4.5520 | Prec@1(avg) 9.89 % | Prec@5(avg) 49.69 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 110/ 391] | Time(avg): 0.70 | Speed: (pics/sec):  1839
Learning rate: 0.10000000 | Curr loss: 2.6450 | Avg loss: 4.3938 | Prec@1(avg) 10.16 % | Prec@5(avg) 50.62 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 120/ 391] | Time(avg): 0.69 | Speed: (pics/sec):  1856
Learning rate: 0.10000000 | Curr loss: 2.7930 | Avg loss: 4.2390 | Prec@1(avg) 10.55 % | Prec@5(avg) 52.01 %

Training: Num of GPUs: 1 | Epoch: [ 1/ 1] | [ 130/ 391] | Time(avg): 0.69 | Speed: (pics/sec):  1867
